Latitude,Longitude,MAT,MAP,LC_IGBP,FLUXCOM_GPP,FLUXCOM_GPP_filter
33.25,-98.25,18.3,788.39,10,1.4935,1.4935
33.25,98.25,1.21,504.47,10,1.1982,1.1982
-81.75,113.75,-51.95,31.26,15,NaN,NaN
-71.75,130.75,-44.55,584.9,15,NaN,NaN
40.25,36.75,11.46,440.76,10,1.9309,1.9309
-87.25,-69.25,-44.88,19.04,15,NaN,NaN
-87.25,69.25,-50.78,11.54,15,NaN,NaN
-20.75,143.75,24.69,485.18,10,0.81093,0.81093
18.75,35.25,28.56,95.43,16,NaN,NaN
-18.75,35.25,25.34,1021.6,4,5.2801,5.2801
23.75,23.25,23.19,4.32,16,NaN,NaN
-23.75,23.25,22.62,345.35,7,1.1921,1.1921
60.25,-105.75,-5.68,339.51,9,0.74471,0.74471
60.25,105.75,-5.98,342.7,3,1.5309,1.5309
-21.75,-60.75,24.91,696.17,9,3.8597,3.8597
30.75,-3.75,21.59,66.15,16,NaN,NaN
30.75,3.75,22.55,44.49,16,NaN,NaN
27.25,117.75,15.13,1832.4,8,5.1366,5.1366
-27.25,117.75,21.91,245.3,7,0.092784,0.092784
3.25,-75.75,20.09,1988.9,8,4.9121,4.9121
-3.25,-75.75,26.19,2438.9,2,6.5856,6.5856
48.25,-118.25,6.42,487.1,8,2.9252,2.9252
48.25,118.25,0.29,270.18,10,0.76063,0.76063
31.75,24.25,19.08,99.97,16,NaN,NaN
-31.75,24.25,12.69,341.63,7,0.56095,0.56095
-88.25,-122.75,-48.3,13.56,15,NaN,NaN
71.25,81.75,-11.1,380.03,10,0.35872,0.35872
-71.25,81.75,-28.23,211.11,15,NaN,NaN
58.75,-123.25,0,512.21,1,2.3218,2.3218
26.25,46.75,25.9,102.69,16,NaN,NaN
58.75,123.25,-8.22,490.57,8,1.2637,1.2637
47.75,-100.25,4.71,439.51,12,1.5014,1.5014
47.75,100.25,-3.63,265.16,10,0.82871,0.82871
-74.75,142.25,-40.8,260.67,15,NaN,NaN
68.25,-50.25,-7.36,247.61,15,0.4375,NaN
27.25,38.75,20.76,43.69,16,NaN,NaN
-68.25,50.25,-21.29,787.26,15,NaN,NaN
27.25,76.25,24.86,642.87,12,1.9287,1.9287
58.25,83.75,-1.02,513.35,5,2.244,2.244
-88.25,-26.25,-46.95,13.18,15,NaN,NaN
-88.25,26.25,-48.76,9.12,15,NaN,NaN
2.75,-69.75,26.06,3128.1,2,6.4317,6.4317
-2.75,-69.75,26.47,2907.6,2,6.7372,6.7372
46.75,-93.25,4.77,686.32,8,2.407,2.407
46.75,93.25,-0.42,110.63,10,0.48367,0.48367
-20.25,-67.75,8.78,157.03,16,0.61837,NaN
3.75,-63.75,23.72,2200.9,2,7.0947,7.0947
81.75,-41.25,-24.82,138.06,15,NaN,NaN
-81.75,-41.25,-22.65,255.25,15,NaN,NaN
-81.75,41.25,-55.07,26.37,15,NaN,NaN
54.75,-109.25,0.35,432.25,8,2.0332,2.0332
54.75,109.25,-3.13,350.37,17,NaN,NaN
81.25,-26.25,-21.79,150.12,15,NaN,NaN
-81.25,-26.25,-26.33,297.67,15,NaN,NaN
-81.25,26.25,-52.56,34.05,15,NaN,NaN
27.25,46.25,24.89,240.04,16,NaN,NaN
5.75,-73.75,16.65,2080,8,4.764,4.764
-5.75,-73.75,26.33,2403.8,2,6.5477,6.5477
73.75,103.75,-14.56,243.85,7,0.33049,0.33049
-73.75,103.75,-48.4,122.66,15,NaN,NaN
-85.25,-29.25,-39.09,98.32,15,NaN,NaN
-85.25,29.25,-49.42,20.11,15,NaN,NaN
69.25,-158.25,-12.53,138.64,7,0.54121,0.54121
28.25,120.25,16.71,1555,8,4.7363,4.7363
-28.25,120.25,20.81,233.34,7,0.22342,0.22342
69.25,158.25,-12.84,172.69,7,0.55434,0.55434
-69.25,158.25,-15.88,655.73,15,NaN,NaN
42.75,-1.75,12.27,637.03,12,2.5976,2.5976
-88.25,122.75,-50.18,12.95,15,NaN,NaN
-20.25,147.75,22.92,766.02,10,1.9742,1.9742
3.25,27.25,23.88,1971.7,2,6.8237,6.8237
-3.25,27.25,24.93,2270.8,2,6.9981,6.9981
75.75,-100.25,-16.73,106.37,10,0.21435,0.21435
-75.75,-100.25,-20.15,547.49,15,NaN,NaN
-4.25,-69.25,26.4,2733.3,2,6.754,6.754
6.75,100.75,27.14,1819.8,8,5.8707,5.8707
49.75,31.75,8.25,528.61,12,2.2554,2.2554
-82.75,-141.25,-22.56,135.86,15,NaN,NaN
-22.25,-49.75,21.39,1264.9,10,4.3365,4.3365
22.25,49.75,26.92,59.62,16,NaN,NaN
-82.75,141.25,-38.53,124,15,NaN,NaN
64.25,-152.75,-3.62,282.04,8,1.2089,1.2089
64.25,152.75,-12.58,285.61,7,0.66518,0.66518
53.25,-124.25,1.23,492.77,8,1.584,1.584
26.25,29.75,22.17,6.29,16,NaN,NaN
-26.25,29.75,14.6,721.39,12,1.8328,1.8328
53.25,124.25,-4.34,265.15,8,2.019,2.019
-27.25,126.75,22.97,218.7,7,0.34524,0.34524
58.25,88.25,-1.51,330.35,5,2.1794,2.1794
-3.75,-63.75,26.68,1883,2,7.0111,7.0111
-74.25,-86.25,-24.95,331.04,15,NaN,NaN
69.75,22.75,-1.39,453.19,7,0.38007,0.38007
-74.25,86.25,-43.26,130.06,15,NaN,NaN
-71.25,163.75,-20.41,445.74,15,NaN,NaN
-27.25,122.25,20.43,252.9,7,0.29204,0.29204
10.25,48.25,23.7,181,16,0.32649,NaN
45.25,18.25,11.26,771.71,12,3.3259,3.3259
60.75,-149.75,-2.05,945.53,10,1.1751,1.1751
46.25,39.75,10.19,567.17,12,2.1492,2.1492
60.75,149.75,-10.17,402.1,7,0.48558,0.48558
42.25,49.75,13.02,393.66,17,NaN,NaN
-72.25,150.75,-30.66,555.61,15,NaN,NaN
75.25,-88.25,-16.48,179.75,16,NaN,NaN
-75.25,-88.25,-23.93,275.96,15,NaN,NaN
25.75,-80.75,24.05,1438.3,11,3.2541,3.2541
25.75,80.75,25.97,836.21,12,2.5538,2.5538
-75.25,88.25,-48.25,77.3,15,NaN,NaN
32.25,-3.75,17.52,219.42,16,NaN,NaN
32.25,3.75,21.6,72.56,16,0.47322,NaN
66.75,-155.75,-5.22,325.7,7,1.0739,1.0739
42.75,1.75,10.51,1025.2,9,2.9192,2.9192
21.75,70.75,26.63,663.57,12,2.1179,2.1179
14.75,18.25,29.19,179.94,16,0.32433,NaN
-14.75,18.25,20.13,930.32,8,3.4113,3.4113
20.25,-6.25,29.41,62.72,16,NaN,NaN
20.25,6.25,27.39,53.15,16,NaN,NaN
-72.75,157.25,-30.1,453.89,15,NaN,NaN
-89.75,-107.25,-48.99,7.12,15,NaN,NaN
-89.75,107.25,-49.39,6.92,15,NaN,NaN
53.25,33.75,5.74,621.32,12,2.1584,2.1584
74.25,-45.75,-24.73,216.44,15,NaN,NaN
-74.25,45.75,-43.18,301.11,15,NaN,NaN
32.75,-96.75,18.99,945.3,13,2.3411,NaN
32.75,96.75,2.16,505.41,10,1.0785,1.0785
-75.75,147.75,-31.68,225.48,15,NaN,NaN
14.25,18.75,29.4,379.46,10,0.52404,0.52404
-14.25,18.75,20.79,912.28,8,3.8893,3.8893
49.25,-75.75,0.45,933.33,8,1.982,1.982
49.25,75.75,1.95,284.94,10,0.79465,0.79465
-85.25,-18.25,-41.05,82.77,15,NaN,NaN
-85.25,18.25,-47.5,26.39,15,NaN,NaN
38.25,50.75,16.04,1196.4,17,NaN,NaN
81.25,-79.75,-19.12,98.18,15,NaN,NaN
-81.25,-79.75,-23.44,190.79,15,NaN,NaN
43.25,-75.75,7.94,1323.7,8,3.0152,3.0152
-87.75,-5.75,-47.3,14.95,15,NaN,NaN
-87.75,5.75,-47.97,12.6,15,NaN,NaN
43.25,75.75,6.26,413.53,10,1.2664,1.2664
-81.25,79.75,-56.1,22.6,15,NaN,NaN
-35.75,148.75,7.51,1014.6,1,2.9877,2.9877
1.25,117.75,27.33,1528.1,8,7.2004,7.2004
25.75,94.75,18.06,2091.1,2,5.598,5.598
66.75,-99.75,-14.14,135.42,10,0.22363,0.22363
66.75,99.75,-13.26,319.47,7,0.5237,0.5237
-66.75,99.75,-12.79,581.03,15,NaN,NaN
43.25,56.75,10.29,111.97,16,NaN,NaN
16.25,20.75,29.29,122.34,16,NaN,NaN
-16.25,20.75,21.33,783.91,10,2.5426,2.5426
-85.75,-101.25,-39.54,26.96,15,NaN,NaN
-85.75,101.25,-51.25,19.01,15,NaN,NaN
81.25,-45.75,-23.08,132.6,15,NaN,NaN
-81.25,45.75,-56.25,27.41,15,NaN,NaN
-12.25,-52.25,24.81,1704.9,10,5.0868,5.0868
66.75,155.75,-12.16,236.7,7,0.79607,0.79607
-75.75,-8.25,-32,423.69,15,NaN,NaN
-75.75,8.25,-31.87,349.13,15,NaN,NaN
78.75,-42.75,-33.37,124.2,15,NaN,NaN
-78.75,42.75,-56.49,44.24,15,NaN,NaN
62.75,64.25,-2.32,506.46,8,1.9405,1.9405
-85.75,-76.25,-35.48,32.62,15,NaN,NaN
-85.75,76.25,-52.18,15.11,15,NaN,NaN
48.25,-87.25,2.07,784.1,17,NaN,NaN
48.25,87.25,0.64,225.64,10,1.2172,1.2172
-36.75,141.75,14.61,460.06,12,1.4118,1.4118
-85.75,-167.25,-41.82,93.29,15,NaN,NaN
-85.75,167.25,-43.26,84.18,15,NaN,NaN
-86.25,-116.25,-40.41,25.34,15,NaN,NaN
-86.25,116.25,-50.4,24.5,15,NaN,NaN
69.75,138.75,-17.24,215.24,7,0.41049,0.41049
-69.75,138.75,-38.64,596.21,15,NaN,NaN
-23.25,-48.75,20.59,1240.4,2,4.843,4.843
23.25,48.75,27.19,76.84,16,NaN,NaN
66.75,57.75,-4.09,463.68,9,1.0697,1.0697
-11.25,-40.75,21.85,664.48,9,2.9126,2.9126
11.25,40.75,28.2,573.27,16,1.0936,NaN
60.75,47.75,1.64,473.42,5,2.3648,2.3648
41.25,36.25,14.15,732.6,14,2.8289,2.8289
-37.75,175.25,13.51,1210.9,10,5.186,5.186
-76.75,-132.25,-29.43,402.66,15,NaN,NaN
-76.75,132.25,-47.58,59.03,15,NaN,NaN
55.25,-110.25,0.3,460.78,8,1.9922,1.9922
55.25,110.25,-11.85,310.99,10,0.88658,0.88658
57.75,-107.75,-3.12,453.02,9,0.66536,0.66536
31.75,79.25,3.92,744.96,16,NaN,NaN
57.75,107.75,-5,394.77,5,2.0141,2.0141
68.75,-163.75,-9.3,222.49,7,0.50479,0.50479
68.75,163.75,-12.98,142.78,7,0.58917,0.58917
-80.75,-121.25,-26.32,58.58,15,NaN,NaN
-80.75,121.25,-51.19,37.36,15,NaN,NaN
-28.25,153.25,17.62,1544.5,2,5.7104,5.7104
60.75,-156.75,-1.35,540.4,9,1.0063,1.0063
-73.25,137.25,-44.23,495.36,15,NaN,NaN
81.25,-48.75,-23.33,130.03,15,NaN,NaN
-81.25,48.75,-56.42,27,15,NaN,NaN
69.75,139.75,-18.57,212.76,10,0.33862,0.33862
-69.75,139.75,-37.88,597.16,15,NaN,NaN
31.75,-106.25,17.4,225.1,13,0.6473,NaN
-4.75,-39.25,25.63,798.45,9,2.7423,2.7423
4.75,39.25,23.31,766.18,10,1.7377,1.7377
39.75,58.75,16.46,93.14,16,NaN,NaN
16.75,33.25,29.75,85.66,16,NaN,NaN
-16.75,33.25,26.09,633.86,9,3.0332,3.0332
81.25,-13.25,-15.11,160.09,16,NaN,NaN
-81.25,-13.25,-31.23,300.79,15,NaN,NaN
-81.25,13.25,-48.16,64.31,15,NaN,NaN
67.25,-94.75,-15.29,154.97,10,0.20126,0.20126
-85.25,-69.75,-34.49,48.5,15,NaN,NaN
63.75,-40.75,1.14,1149,15,NaN,NaN
63.75,40.75,0.89,556.5,5,2.2324,2.2324
-85.25,69.75,-52.94,14.75,15,NaN,NaN
67.25,94.75,-12.72,462.78,7,0.41977,0.41977
-67.25,94.75,-19.78,561.98,15,NaN,NaN
-89.25,-142.25,-49.03,9.9,15,NaN,NaN
-89.25,142.25,-49.76,9.69,15,NaN,NaN
-15.75,-52.25,25.65,1579.3,10,3.5055,3.5055
-85.75,-89.25,-37.62,27.25,15,NaN,NaN
-85.75,89.25,-51.76,15.83,15,NaN,NaN
21.25,79.25,27.08,1129.3,12,2.6327,2.6327
60.25,-159.25,-4.87,502.01,7,0.68085,0.68085
47.75,131.75,2.61,529.08,9,1.9481,1.9481
-89.75,-14.75,-48.97,6.64,15,NaN,NaN
-89.75,14.75,-49.1,6.42,15,NaN,NaN
64.75,-135.25,-8.49,389.72,7,0.36957,0.36957
42.75,-82.75,8.7,841.66,12,2.2929,2.2929
50.25,47.75,6.63,296.81,10,0.86432,0.86432
-81.25,-155.25,-21.81,328.43,15,NaN,NaN
61.75,83.75,-3.8,554.42,11,1.5989,1.5989
-81.25,155.25,-29.65,226.51,15,NaN,NaN
50.25,17.75,8.24,671,12,2.6003,2.6003
19.25,-98.25,16,938.14,12,2.6993,2.6993
19.25,98.25,24.58,1304.5,4,5.3963,5.3963
-71.75,16.75,-22.78,317.72,15,NaN,NaN
-88.25,-96.75,-47.17,13.23,15,NaN,NaN
-88.25,96.75,-50.34,10.62,15,NaN,NaN
52.75,-2.75,9.34,644.13,14,3.4143,3.4143
67.25,-105.75,-14.1,144.75,7,0.2707,0.2707
-86.25,-140.25,-40.44,46,15,NaN,NaN
54.75,50.75,3.82,514.98,12,1.8815,1.8815
-86.25,140.25,-48.41,40.46,15,NaN,NaN
38.25,-1.75,16.88,376.04,7,1.3351,1.3351
42.75,63.25,13.54,93.17,10,0.64162,0.64162
44.75,3.75,7.75,863.99,9,3.1626,3.1626
48.75,50.75,7.87,202.95,10,0.43235,0.43235
18.25,-4.75,28.69,55.04,16,NaN,NaN
18.25,4.75,29.37,181.87,16,NaN,NaN
37.75,-95.25,13.53,1005.6,10,2.2808,2.2808
37.75,95.25,1.73,90.3,10,NaN,NaN
-89.25,-131.25,-48.84,9.53,15,NaN,NaN
-89.25,131.25,-49.62,9.17,15,NaN,NaN
-82.25,-89.25,-29.07,124.79,15,NaN,NaN
-82.25,89.25,-54.3,21.16,15,NaN,NaN
-74.25,-0.25,-31.48,400.8,15,NaN,NaN
-74.25,0.25,-31.14,397.41,15,NaN,NaN
-38.25,147.25,14,608.92,9,2.5265,2.5265
30.75,-8.75,13.19,342.06,10,1.0681,1.0681
30.75,8.75,23.18,38.36,16,NaN,NaN
-70.75,163.75,-14.47,466.87,15,NaN,NaN
67.25,105.75,-13.15,269.48,7,0.52457,0.52457
-67.25,105.75,-20.45,466.82,15,NaN,NaN
64.75,-14.75,-0.21,1156.6,10,0.45335,0.45335
64.75,14.75,-0.74,769.64,7,0.89128,0.89128
62.25,57.75,-1.65,562.52,1,1.8191,1.8191
40.25,141.75,9.72,1111.7,4,3.4962,3.4962
65.25,-173.75,-3.57,571.34,10,0.32152,0.32152
65.25,173.75,-7.63,341.07,7,0.63536,0.63536
41.25,34.75,8.3,502.34,1,2.3957,2.3957
-87.75,-88.75,-45.81,14.33,15,NaN,NaN
-87.75,88.75,-50.63,11.45,15,NaN,NaN
10.25,19.75,27.56,872.6,10,2.848,2.848
-10.25,19.75,21.27,1359.6,9,4.1574,4.1574
62.75,-123.75,-7.39,349.56,8,1.2825,1.2825
62.75,123.75,-10.03,280.94,9,0.9934,0.9934
2.25,-57.25,26.67,2021.1,2,6.7068,6.7068
-2.25,-57.25,27.52,2232.8,2,6.5844,6.5844
-88.25,-79.25,-47.07,11.58,15,NaN,NaN
-88.25,79.25,-50.57,9.8,15,NaN,NaN
35.25,-108.75,8.56,322.71,10,0.63167,0.63167
67.25,15.75,0.87,1084.7,10,0.76086,0.76086
29.25,-82.75,21.51,1221.5,2,4.3089,4.3089
41.25,42.75,3.96,536.64,10,1.8349,1.8349
29.25,82.75,-0.09,1019.5,10,1.0144,1.0144
-88.75,-124.25,-48.75,11.31,15,NaN,NaN
-88.75,124.25,-49.84,10.77,15,NaN,NaN
51.75,-107.25,2.37,356.34,12,1.2642,1.2642
51.75,107.25,-0.8,280.47,1,1.662,1.662
-29.25,130.75,18.18,203.26,7,0.38371,0.38371
-81.25,-144.25,-21.22,194.27,15,NaN,NaN
-81.25,144.25,-34.71,162.03,15,NaN,NaN
-88.25,-160.25,-49.74,19.85,15,NaN,NaN
-88.25,160.25,-50.2,18.6,15,NaN,NaN
21.75,21.25,24.69,16.09,16,NaN,NaN
-21.75,21.25,22.18,415.16,7,1.1958,1.1958
63.75,92.25,-9.96,496.32,8,1.1891,1.1891
-12.25,136.75,26.32,1461.3,17,3.4851,NaN
-20.75,-44.75,19.38,1654,9,3.7095,3.7095
20.75,44.75,27.94,137.57,16,NaN,NaN
-20.75,44.75,25.37,830.63,10,2.6419,2.6419
-89.25,-139.75,-49,9.83,15,NaN,NaN
-89.25,139.75,-49.7,9.53,15,NaN,NaN
35.25,108.75,9.26,632.02,4,2.9148,2.9148
60.75,40.25,1.91,666.12,5,2.3853,2.3853
60.75,-149.25,2.03,1905.3,10,1.2028,1.2028
60.75,149.25,-10.36,406.87,9,0.6701,0.6701
-32.25,138.75,16.12,258.6,10,0.7389,0.7389
27.75,97.25,15.57,3322.1,2,4.1256,4.1256
30.25,-101.75,19.99,391.53,10,0.45547,0.45547
30.25,101.75,-0.29,876.5,10,1.5267,1.5267
38.75,-122.75,10.78,1001.5,9,3.738,3.738
5.25,96.75,27.54,1392.8,17,6.8992,NaN
-21.25,145.25,23.97,503.91,7,1.2698,1.2698
53.75,-124.25,-0.23,495.65,8,1.8116,1.8116
53.75,124.25,-4.94,420.51,8,1.9798,1.9798
33.75,-87.75,16.47,1424.8,8,4.0391,4.0391
-3.25,-41.25,28.03,933.51,9,4.088,4.088
3.25,41.25,27.86,313.1,10,0.608,0.608
33.75,87.75,-4.43,310.03,10,0.27293,0.27293
71.25,-22.25,-4.3,379.01,16,NaN,NaN
-71.25,22.25,-18.99,331.4,15,NaN,NaN
49.75,139.75,-2.54,600.93,4,1.8925,1.8925
-26.25,-54.25,19.61,1717.5,2,6.6549,6.6549
52.75,-95.25,-0.08,480.16,8,1.9314,1.9314
52.75,95.25,-6.26,551.79,5,1.9757,1.9757
65.75,-126.25,-7.96,294.04,9,0.83192,0.83192
53.25,-107.75,-0.16,395.94,12,1.6457,1.6457
53.25,107.75,-0.97,294.4,17,1.9805,NaN
65.75,126.25,-12.13,326.62,9,0.8477,0.8477
-87.25,-18.75,-45.61,25.36,15,NaN,NaN
-87.25,18.75,-48.64,13.01,15,NaN,NaN
-75.75,-85.25,-23.37,202.6,15,NaN,NaN
-75.75,85.25,-47.24,72.65,15,NaN,NaN
-19.75,-47.75,21.42,1577.2,12,4.1956,4.1956
19.75,47.75,28.84,111.3,16,NaN,NaN
-19.75,47.75,16.46,1394.9,10,3.6635,3.6635
76.25,-122.25,-18,104.68,10,NaN,NaN
-76.25,-122.25,-27.05,408.76,15,NaN,NaN
-76.25,122.25,-51.16,52.46,15,NaN,NaN
60.75,-159.75,-4.53,376.89,7,0.66644,0.66644
66.25,-92.25,-14.45,230.18,10,NaN,NaN
36.25,-109.25,8.69,247.88,10,1.2088,1.2088
36.25,109.25,9.51,559.34,9,2.1286,2.1286
61.25,-120.75,-3.53,358.38,8,1.5773,1.5773
62.75,-98.25,-9.99,286.01,17,0.42317,NaN
62.75,98.25,-10.61,417.45,9,1.1652,1.1652
66.75,-143.25,-7.49,201.7,8,1.6803,1.6803
66.75,143.25,-15.04,207.12,7,0.75015,0.75015
-23.75,136.75,23.96,266.32,7,0.083752,0.083752
67.75,52.25,-3.76,428.08,7,0.86886,0.86886
-67.75,52.25,-20.95,682.22,15,NaN,NaN
-6.75,-38.75,26.38,839.32,10,2.9926,2.9926
6.75,38.75,14.52,1103.1,9,4.6043,4.6043
-6.75,38.75,25.85,1099.2,10,3.7388,3.7388
-88.75,-121.75,-48.68,11.16,15,NaN,NaN
-88.75,121.75,-49.85,10.67,15,NaN,NaN
22.75,78.75,25.78,1290.2,12,2.9224,2.9224
-32.25,23.75,15.79,304.59,10,0.84397,0.84397
60.75,94.25,-4.58,527.22,1,1.85,1.85
47.25,-66.75,1.83,1080.4,5,2.9617,2.9617
-47.25,-66.75,9.32,206.42,7,0.62377,0.62377
47.25,66.75,6.07,167.42,10,0.54846,0.54846
-27.25,143.75,21.99,313.13,7,0.21898,0.21898
6.75,31.25,27.54,835.06,11,4.6817,4.6817
-6.75,31.25,30.84,1018.7,9,3.8993,3.8993
61.25,120.75,-6.46,323.13,8,1.4366,1.4366
46.75,126.75,1.99,530.54,12,1.8113,1.8113
32.25,-106.75,16.58,235.72,12,0.83597,0.83597
32.25,106.75,15.27,1054,8,3.9984,3.9984
37.75,-109.75,7.2,291.79,10,1.245,1.245
69.25,-96.75,-14.44,157.71,10,0.27604,0.27604
74.75,-32.25,-23.24,229.52,15,NaN,NaN
-74.75,32.25,-41.62,184.18,15,NaN,NaN
69.25,96.75,-18.53,331.18,10,0.28996,0.28996
-69.25,96.75,-35.39,549.06,15,NaN,NaN
37.75,109.75,8.82,441.49,10,0.90007,0.90007
46.25,-66.75,4.18,1077.9,5,3.1353,3.1353
46.25,66.75,9.04,125.53,10,0.47452,0.47452
72.25,103.75,-13.1,226.57,7,0.41105,0.41105
-72.25,103.75,-41.16,288.06,15,NaN,NaN
65.75,-90.75,-13.04,251.3,10,0.19497,0.19497
65.75,90.75,-9.03,506.44,9,0.85679,0.85679
-6.75,-44.75,25.56,1259.6,9,3.8002,3.8002
6.75,44.75,26.22,398.11,10,0.52856,0.52856
78.75,-81.75,-18.54,121.98,10,NaN,NaN
-89.75,-20.25,-48.93,6.65,15,NaN,NaN
32.75,-110.75,17.23,477.08,7,0.97528,0.97528
-83.25,-54.25,-29.3,174.16,15,NaN,NaN
-83.25,54.25,-54.71,20.04,15,NaN,NaN
10.25,26.25,27.36,545.95,10,2.3785,2.3785
-10.25,26.25,19.5,1255.4,9,4.1441,4.1441
70.75,152.25,-14.71,159.03,10,0.48718,0.48718
-70.75,152.25,-25.63,588.29,15,NaN,NaN
-14.25,-43.75,24.93,794.68,9,3.1926,3.1926
14.25,43.75,26.42,351.31,12,1.7649,1.7649
4.75,97.25,26.56,1672.9,2,7.2301,7.2301
-33.25,136.25,16.39,347.82,12,1.2426,1.2426
-21.25,126.75,26.48,400.85,7,0.29171,0.29171
24.25,-11.75,24.85,39.95,16,NaN,NaN
24.25,11.75,22.45,15.71,16,NaN,NaN
81.75,-49.25,-20.65,134.57,16,NaN,NaN
-81.75,49.25,-56.04,25.23,15,NaN,NaN
-89.75,-134.25,-49.07,7.24,15,NaN,NaN
-89.75,134.25,-49.37,7.02,15,NaN,NaN
-85.25,152.25,-44.81,86.97,15,NaN,NaN
24.25,75.75,25.84,803.7,12,1.8711,1.8711
-80.25,-14.75,-29.37,333.23,15,NaN,NaN
-80.25,14.75,-50.99,69,15,NaN,NaN
53.75,-130.25,7.34,2573.1,1,2.6092,2.6092
44.25,-88.75,7.3,778.34,12,2.3408,2.3408
33.75,51.25,10.08,136.54,16,0.67065,NaN
44.25,88.75,7.25,190.3,10,0.74129,0.74129
-3.25,126.75,25.57,1733.9,2,6.3104,6.3104
53.75,130.25,-7.9,575.83,5,2.284,2.284
22.75,-101.25,18.18,375.11,10,0.96411,0.96411
22.75,101.25,19.45,1627.2,2,5.5848,5.5848
61.25,88.25,-3.73,540.94,5,1.8384,1.8384
52.25,141.75,-1.64,581.84,17,1.1975,NaN
78.25,-53.75,-26.17,104.75,15,NaN,NaN
-78.25,53.75,-53.89,44.41,15,NaN,NaN
-86.25,-66.75,-39.64,31.47,15,NaN,NaN
-86.25,66.75,-51.73,13.08,15,NaN,NaN
64.75,-131.75,-11.8,364.95,10,0.36852,0.36852
-79.75,-8.25,-32.39,340.57,15,NaN,NaN
-79.75,8.25,-48.83,107.02,15,NaN,NaN
64.75,131.75,-16.18,293.54,7,0.41114,0.41114
-88.25,-159.25,-49.67,19.88,15,NaN,NaN
-88.25,159.25,-50.2,18.44,15,NaN,NaN
-86.75,-148.25,-39.97,42.42,15,NaN,NaN
-86.75,148.25,-48.69,37.38,15,NaN,NaN
80.75,-33.25,-22.9,144.93,15,NaN,NaN
-80.75,-33.25,-20.8,292.82,15,NaN,NaN
0.75,14.75,24.23,1618.2,2,6.4914,6.4914
-0.75,14.75,23.78,1788.2,9,4.8812,4.8812
-80.75,33.25,-55.14,32.01,15,NaN,NaN
-84.25,-96.75,-34.58,42.4,15,NaN,NaN
-84.25,96.75,-52.61,21,15,NaN,NaN
78.75,-67.75,-14.33,109.63,10,NaN,NaN
-78.75,-67.75,-20.13,290.12,15,NaN,NaN
-78.75,67.75,-53.36,35.11,15,NaN,NaN
-73.25,146.75,-35.24,461.26,15,NaN,NaN
72.25,-117.75,-12.65,153.97,10,0.53063,0.53063
72.25,117.75,-14.68,200.06,7,0.44384,0.44384
38.25,29.25,14.58,556.57,10,1.2734,1.2734
65.25,-126.25,-10.05,295.13,9,1.1044,1.1044
65.25,126.25,-10.71,328.41,9,0.94157,0.94157
55.75,136.25,-4.98,654.06,8,1.2025,1.2025
-17.75,-46.75,21.91,2280.6,10,3.3341,3.3341
17.75,46.75,28.43,163.86,16,NaN,NaN
14.25,29.75,27.6,239.51,16,0.2075,NaN
-14.25,29.75,19.31,941.33,9,3.4413,3.4413
-89.75,-91.25,-48.93,7.05,15,NaN,NaN
66.75,158.75,-12.74,240.56,7,0.65,0.65
60.75,-94.75,-9.06,337.38,7,0.35847,0.35847
60.75,94.75,-4.52,503.77,1,1.9115,1.9115
24.75,114.75,19.5,1712,9,5.16,5.16
-24.75,114.75,22.8,230.16,7,0.21691,0.21691
18.75,-97.25,17.86,1638.8,10,3.5989,3.5989
18.75,97.25,24.57,2267.5,4,5.2985,5.2985
52.75,129.75,-3.91,560.59,8,1.8955,1.8955
-26.25,148.25,18.8,554.77,10,1.2311,1.2311
42.25,-3.25,5.27,539.14,10,2.6469,2.6469
-15.75,-55.75,25.72,1334.3,9,4.3403,4.3403
67.75,-149.75,-5.13,225.82,7,0.62841,0.62841
70.25,-81.25,-13.82,245.58,10,0.19004,0.19004
56.25,39.75,4.32,560.86,12,2.0891,2.0891
70.25,81.25,-10.52,361.61,7,0.54381,0.54381
-70.25,81.25,-25.03,209.17,15,NaN,NaN
67.75,149.75,-13.01,229.73,7,0.60768,0.60768
5.25,14.75,22.8,1474.6,4,5.0738,5.0738
-89.75,20.25,-49.14,6.4,15,NaN,NaN
-78.75,81.75,-52.35,33.76,15,NaN,NaN
-88.75,-44.25,-47.54,10.29,15,NaN,NaN
-88.75,44.25,-49.52,8.07,15,NaN,NaN
65.25,-108.75,-11.13,246.43,7,0.38502,0.38502
65.25,108.75,-11.55,310.54,9,0.7799,0.7799
16.75,-15.75,27.62,201.89,10,0.69222,0.69222
16.75,15.75,28.94,149.88,16,NaN,NaN
-16.75,15.75,23.09,595.34,10,2.1055,2.1055
-32.25,-70.25,-0.03,273.46,16,0.75835,NaN
32.25,70.25,23.6,277.93,7,0.96306,0.96306
-81.25,-108.25,-29.53,90.69,15,NaN,NaN
-81.25,108.25,-53.29,26.82,15,NaN,NaN
-84.75,166.25,-35.98,140.83,15,NaN,NaN
65.25,32.25,0.64,542.09,8,1.6418,1.6418
31.75,106.25,16.36,1055.1,8,3.8378,3.8378
67.25,-103.75,-14.26,131.88,10,0.33165,0.33165
67.25,103.75,-12.95,269.88,7,0.58978,0.58978
-67.25,103.75,-20.79,495.65,15,NaN,NaN
59.25,52.75,1.21,612.91,5,2.435,2.435
67.75,-128.75,-7.99,265.81,7,0.55981,0.55981
-84.75,170.75,-39.74,148.96,15,NaN,NaN
