"year","model","experiment","ensemble","GPP","Rs"
1899,"CESM2-WACCM","historical","r1i1p1f1",98.0785863939303,27.1422768915856
1900,"CESM2-WACCM","historical","r1i1p1f1",98.9076374078866,27.4980363846819
1901,"CESM2-WACCM","historical","r1i1p1f1",99.2387229283645,27.1735886503131
1902,"CESM2-WACCM","historical","r1i1p1f1",97.6598553371149,26.8483509546201
1903,"CESM2-WACCM","historical","r1i1p1f1",98.2207512216692,27.4443908331534
1904,"CESM2-WACCM","historical","r1i1p1f1",97.7444829016787,27.0299903537741
1905,"CESM2-WACCM","historical","r1i1p1f1",97.2830651132856,27.1388467565046
1906,"CESM2-WACCM","historical","r1i1p1f1",97.7797063727334,27.0654336887067
1907,"CESM2-WACCM","historical","r1i1p1f1",97.9147338475793,27.1616416114096
1908,"CESM2-WACCM","historical","r1i1p1f1",98.8599518772298,27.2333261864758
1909,"CESM2-WACCM","historical","r1i1p1f1",98.7154936796524,27.1618437976028
1910,"CESM2-WACCM","historical","r1i1p1f1",99.534886593781,27.1656786076624
1911,"CESM2-WACCM","historical","r1i1p1f1",96.927459477033,26.6322126533122
1912,"CESM2-WACCM","historical","r1i1p1f1",98.8507042457379,27.1090746199657
1913,"CESM2-WACCM","historical","r1i1p1f1",97.4854146154684,26.6867163344505
1914,"CESM2-WACCM","historical","r1i1p1f1",99.2191870723499,27.2379457491271
1915,"CESM2-WACCM","historical","r1i1p1f1",98.4171743349904,27.1952697328745
1916,"CESM2-WACCM","historical","r1i1p1f1",98.1885967882833,27.1536673752024
1917,"CESM2-WACCM","historical","r1i1p1f1",99.1095712722303,27.1389605164705
1918,"CESM2-WACCM","historical","r1i1p1f1",100.457634465836,27.4497519619228
1919,"CESM2-WACCM","historical","r1i1p1f1",99.5376517848116,27.3592381613291
1920,"CESM2-WACCM","historical","r1i1p1f1",100.512218629213,27.5439493246161
1921,"CESM2-WACCM","historical","r1i1p1f1",101.565561965809,28.3106604080564
1922,"CESM2-WACCM","historical","r1i1p1f1",100.520886860709,27.5108631037754
1923,"CESM2-WACCM","historical","r1i1p1f1",99.7904412401552,27.5763159842114
1924,"CESM2-WACCM","historical","r1i1p1f1",100.433658716488,27.4920433369979
1925,"CESM2-WACCM","historical","r1i1p1f1",101.096188766311,27.5576609458076
1926,"CESM2-WACCM","historical","r1i1p1f1",102.190744246694,27.8888861240075
1927,"CESM2-WACCM","historical","r1i1p1f1",100.605625536248,27.686534484541
1928,"CESM2-WACCM","historical","r1i1p1f1",101.846839877729,27.669760674108
1929,"CESM2-WACCM","historical","r1i1p1f1",98.8006558089461,27.1459039921302
1930,"CESM2-WACCM","historical","r1i1p1f1",98.7818477418636,27.2915611419365
1931,"CESM2-WACCM","historical","r1i1p1f1",101.513202324809,27.7896392512983
1932,"CESM2-WACCM","historical","r1i1p1f1",102.743418832344,27.7490211180855
1933,"CESM2-WACCM","historical","r1i1p1f1",100.727092580093,27.4143043333181
1934,"CESM2-WACCM","historical","r1i1p1f1",98.4090914566505,27.2094592040448
1935,"CESM2-WACCM","historical","r1i1p1f1",99.1610149762824,27.9163022663083
1936,"CESM2-WACCM","historical","r1i1p1f1",101.470759867894,27.854935754745
1937,"CESM2-WACCM","historical","r1i1p1f1",102.604052830491,27.8464987925754
1938,"CESM2-WACCM","historical","r1i1p1f1",101.244132107147,27.6962285475105
1939,"CESM2-WACCM","historical","r1i1p1f1",102.000188355629,27.6942100655297
1941,"CESM2-WACCM","historical","r1i1p1f1",102.642514630508,27.815916784045
1942,"CESM2-WACCM","historical","r1i1p1f1",100.464697512279,27.4726993662948
1943,"CESM2-WACCM","historical","r1i1p1f1",102.671797030481,27.9319812587462
1944,"CESM2-WACCM","historical","r1i1p1f1",102.959137811218,27.8457395745071
1945,"CESM2-WACCM","historical","r1i1p1f1",103.524058543951,27.9522433630593
1946,"CESM2-WACCM","historical","r1i1p1f1",103.409317810408,27.5977261736153
1947,"CESM2-WACCM","historical","r1i1p1f1",103.086610800593,27.8249017036207
1948,"CESM2-WACCM","historical","r1i1p1f1",101.099672951211,27.589617507259
1949,"CESM2-WACCM","historical","r1i1p1f1",101.649576021307,27.8474995107576
1950,"CESM2-WACCM","historical","r1i1p1f1",100.35256850421,27.5349279228653
1951,"CESM2-WACCM","historical","r1i1p1f1",100.979194252584,27.6255388355216
1952,"CESM2-WACCM","historical","r1i1p1f1",101.961112014143,27.6776377003404
1953,"CESM2-WACCM","historical","r1i1p1f1",101.218118536293,27.4579045740993
1954,"CESM2-WACCM","historical","r1i1p1f1",101.465316481076,27.6481638382539
1955,"CESM2-WACCM","historical","r1i1p1f1",101.411725515674,27.4314399815281
1956,"CESM2-WACCM","historical","r1i1p1f1",102.1853202841,27.604379457259
1957,"CESM2-WACCM","historical","r1i1p1f1",101.705284342828,27.3034193586274
1958,"CESM2-WACCM","historical","r1i1p1f1",103.727795274805,28.0025124827787
1959,"CESM2-WACCM","historical","r1i1p1f1",103.733412930532,27.8649921918293
1960,"CESM2-WACCM","historical","r1i1p1f1",102.507755650588,27.7714387525243
1961,"CESM2-WACCM","historical","r1i1p1f1",101.356302095336,27.3006509846129
1962,"CESM2-WACCM","historical","r1i1p1f1",100.346972185314,27.1749162640823
1963,"CESM2-WACCM","historical","r1i1p1f1",101.507409930701,27.2552424090307
1964,"CESM2-WACCM","historical","r1i1p1f1",101.161344285381,26.9686317700675
1965,"CESM2-WACCM","historical","r1i1p1f1",102.075671339418,27.3741626124088
1966,"CESM2-WACCM","historical","r1i1p1f1",100.243572687217,26.8902065683104
1967,"CESM2-WACCM","historical","r1i1p1f1",101.654421875326,27.5250048820841
1968,"CESM2-WACCM","historical","r1i1p1f1",103.85834494962,27.8050756906887
1969,"CESM2-WACCM","historical","r1i1p1f1",103.246012659452,27.5874010510127
1970,"CESM2-WACCM","historical","r1i1p1f1",104.291782422198,27.9600384107001
1971,"CESM2-WACCM","historical","r1i1p1f1",103.39094914365,27.4576682516563
1972,"CESM2-WACCM","historical","r1i1p1f1",104.456318612894,27.8957837540317
1973,"CESM2-WACCM","historical","r1i1p1f1",105.87908165467,28.0770151191295
1974,"CESM2-WACCM","historical","r1i1p1f1",103.704723399458,27.743089323453
1975,"CESM2-WACCM","historical","r1i1p1f1",104.39454977017,28.2194430637974
1976,"CESM2-WACCM","historical","r1i1p1f1",106.951666169318,28.2302272665366
1977,"CESM2-WACCM","historical","r1i1p1f1",104.978348260499,27.835237708406
1978,"CESM2-WACCM","historical","r1i1p1f1",107.466844003189,28.5024465166032
1979,"CESM2-WACCM","historical","r1i1p1f1",105.191879767616,27.5749651018137
1980,"CESM2-WACCM","historical","r1i1p1f1",101.874580968541,27.6752012050684
1981,"CESM2-WACCM","historical","r1i1p1f1",105.901095029629,28.4391505711394
1982,"CESM2-WACCM","historical","r1i1p1f1",107.598334496815,28.3628062869868
1983,"CESM2-WACCM","historical","r1i1p1f1",105.279565701031,27.6907606520483
1984,"CESM2-WACCM","historical","r1i1p1f1",105.446127165408,28.2011210154998
1985,"CESM2-WACCM","historical","r1i1p1f1",109.826943844277,29.0009591950645
1986,"CESM2-WACCM","historical","r1i1p1f1",110.224303241781,28.9986042704169
1987,"CESM2-WACCM","historical","r1i1p1f1",108.465267656459,29.0023326877677
1988,"CESM2-WACCM","historical","r1i1p1f1",110.053966401555,29.3499612470188
1989,"CESM2-WACCM","historical","r1i1p1f1",107.774837601373,28.8119704961247
1990,"CESM2-WACCM","historical","r1i1p1f1",108.744629479808,28.7314712257032
1991,"CESM2-WACCM","historical","r1i1p1f1",108.90268376442,28.8060187631866
1992,"CESM2-WACCM","historical","r1i1p1f1",110.911091375775,29.0512613456723
1993,"CESM2-WACCM","historical","r1i1p1f1",111.345996395142,29.0455845118132
1994,"CESM2-WACCM","historical","r1i1p1f1",109.984810518273,28.8778973516323
1995,"CESM2-WACCM","historical","r1i1p1f1",109.747724228494,29.0707231699723
1996,"CESM2-WACCM","historical","r1i1p1f1",112.183928799525,29.6283687473025
1997,"CESM2-WACCM","historical","r1i1p1f1",112.201428039727,29.8052208941504
1998,"CESM2-WACCM","historical","r1i1p1f1",111.90128538906,29.5755819067438
1999,"CESM2-WACCM","historical","r1i1p1f1",112.004717251579,29.6327366306234
2000,"CESM2-WACCM","historical","r1i1p1f1",113.218723583797,30.1304955709998
2001,"CESM2-WACCM","historical","r1i1p1f1",113.889591122893,30.2220417900785
2002,"CESM2-WACCM","historical","r1i1p1f1",113.171339529885,29.8860994753996
2003,"CESM2-WACCM","historical","r1i1p1f1",113.87141648393,30.084624050836
2004,"CESM2-WACCM","historical","r1i1p1f1",113.723124937008,30.0883875725334
2005,"CESM2-WACCM","historical","r1i1p1f1",113.525534178309,30.0790332228356
2006,"CESM2-WACCM","historical","r1i1p1f1",113.843965344917,30.1028813220415
2007,"CESM2-WACCM","historical","r1i1p1f1",115.249672320916,30.7062968736059
2008,"CESM2-WACCM","historical","r1i1p1f1",116.451893706284,30.6378000996149
2009,"CESM2-WACCM","historical","r1i1p1f1",116.138173158404,30.6680240307548
2010,"CESM2-WACCM","historical","r1i1p1f1",113.090633241628,30.2686876227196
2011,"CESM2-WACCM","historical","r1i1p1f1",114.742534781356,30.6190271515084
2012,"CESM2-WACCM","historical","r1i1p1f1",116.914527179397,31.0616990374677
1849,"CESM2-WACCM","historical","r2i1p1f1",97.5458566619935,27.7095235662626
1850,"CESM2-WACCM","historical","r2i1p1f1",95.5335906824611,26.8261278511351
1851,"CESM2-WACCM","historical","r2i1p1f1",95.3585634537456,27.1425310711381
1852,"CESM2-WACCM","historical","r2i1p1f1",95.2442347669699,26.9292496609378
1853,"CESM2-WACCM","historical","r2i1p1f1",94.4949104663221,26.8508571645135
1854,"CESM2-WACCM","historical","r2i1p1f1",95.2892896452359,27.0624886293102
1855,"CESM2-WACCM","historical","r2i1p1f1",97.882943161931,27.3516002215257
1856,"CESM2-WACCM","historical","r2i1p1f1",96.323663598157,27.1646089585711
1857,"CESM2-WACCM","historical","r2i1p1f1",95.8947474478521,27.0562983360233
1858,"CESM2-WACCM","historical","r2i1p1f1",96.0746316794429,27.0691479187977
1859,"CESM2-WACCM","historical","r2i1p1f1",97.468221243168,27.5597508749224
1860,"CESM2-WACCM","historical","r2i1p1f1",96.2091600712022,27.0342390174989
1861,"CESM2-WACCM","historical","r2i1p1f1",97.1645907930061,27.3610522570897
1862,"CESM2-WACCM","historical","r2i1p1f1",96.828974120907,27.394380986119
1863,"CESM2-WACCM","historical","r2i1p1f1",97.747388291692,27.5854126998215
1864,"CESM2-WACCM","historical","r2i1p1f1",97.9290706138003,27.4037547392041
1865,"CESM2-WACCM","historical","r2i1p1f1",96.3321996823921,27.2424922266525
1866,"CESM2-WACCM","historical","r2i1p1f1",96.5271980862346,27.3162123166886
1867,"CESM2-WACCM","historical","r2i1p1f1",96.4211676162024,27.251848765984
1868,"CESM2-WACCM","historical","r2i1p1f1",95.3868846935522,27.2932045137038
1869,"CESM2-WACCM","historical","r2i1p1f1",95.8985897394594,27.1539320337319
1870,"CESM2-WACCM","historical","r2i1p1f1",97.6472683846407,27.4455927554661
1871,"CESM2-WACCM","historical","r2i1p1f1",96.4796498742677,27.1509227869493
1872,"CESM2-WACCM","historical","r2i1p1f1",96.9987421259113,27.235216588137
1873,"CESM2-WACCM","historical","r2i1p1f1",95.7036293189186,27.0541580629777
1874,"CESM2-WACCM","historical","r2i1p1f1",96.5395122017378,27.398477785649
1875,"CESM2-WACCM","historical","r2i1p1f1",97.7012927565931,27.5614509187751
1876,"CESM2-WACCM","historical","r2i1p1f1",99.5244313563253,27.6316306609208
1877,"CESM2-WACCM","historical","r2i1p1f1",98.0797123732071,27.2825652042625
1878,"CESM2-WACCM","historical","r2i1p1f1",97.5563636412124,27.349418491643
1879,"CESM2-WACCM","historical","r2i1p1f1",96.8353493776457,27.0958927697805
1880,"CESM2-WACCM","historical","r2i1p1f1",97.0171097115562,27.2539323966187
1881,"CESM2-WACCM","historical","r2i1p1f1",96.7016591876068,26.9645058642597
1882,"CESM2-WACCM","historical","r2i1p1f1",98.2157675918446,27.4039072773983
1883,"CESM2-WACCM","historical","r2i1p1f1",98.9995259929025,27.4937451391905
1884,"CESM2-WACCM","historical","r2i1p1f1",98.9722956798388,27.5428259091939
1885,"CESM2-WACCM","historical","r2i1p1f1",99.0837542339897,27.3982356985277
1886,"CESM2-WACCM","historical","r2i1p1f1",98.4291951534097,27.2666887994381
1887,"CESM2-WACCM","historical","r2i1p1f1",98.9050110255941,27.4319151842617
1888,"CESM2-WACCM","historical","r2i1p1f1",99.0490922750084,27.3937715888602
1889,"CESM2-WACCM","historical","r2i1p1f1",97.2815450729773,27.1498428723468
1890,"CESM2-WACCM","historical","r2i1p1f1",99.4154542474979,27.5526326512644
1891,"CESM2-WACCM","historical","r2i1p1f1",98.3994652744643,27.2664133945371
1892,"CESM2-WACCM","historical","r2i1p1f1",97.6700464800445,26.9920817531031
1893,"CESM2-WACCM","historical","r2i1p1f1",96.5283281181621,27.112330190854
1894,"CESM2-WACCM","historical","r2i1p1f1",97.9470723541991,27.2633688474216
1895,"CESM2-WACCM","historical","r2i1p1f1",95.9831702435922,27.0854557767944
1896,"CESM2-WACCM","historical","r2i1p1f1",97.0497192156174,27.0639659973685
1897,"CESM2-WACCM","historical","r2i1p1f1",98.5477171402913,27.1479333205503
1898,"CESM2-WACCM","historical","r2i1p1f1",97.8352179767334,27.1340188720308
1899,"CESM2-WACCM","historical","r2i1p1f1",97.8529649871077,27.2501925814869
1900,"CESM2-WACCM","historical","r2i1p1f1",99.692200788249,27.5283852268297
1901,"CESM2-WACCM","historical","r2i1p1f1",99.3090410366453,27.1449836391486
1902,"CESM2-WACCM","historical","r2i1p1f1",95.880367269098,26.7659559322049
1903,"CESM2-WACCM","historical","r2i1p1f1",98.4764307435364,27.2199207697457
1904,"CESM2-WACCM","historical","r2i1p1f1",98.6463447953006,27.1106458509715
1905,"CESM2-WACCM","historical","r2i1p1f1",100.30878858931,27.5034351382505
1906,"CESM2-WACCM","historical","r2i1p1f1",100.403667339943,27.5548391135162
1907,"CESM2-WACCM","historical","r2i1p1f1",98.4090367579224,26.9411602563563
1908,"CESM2-WACCM","historical","r2i1p1f1",98.4743864528291,27.2619001701143
1909,"CESM2-WACCM","historical","r2i1p1f1",98.9475118177396,27.226073693419
1910,"CESM2-WACCM","historical","r2i1p1f1",99.8258642392988,27.5285774673893
1911,"CESM2-WACCM","historical","r2i1p1f1",98.2043652314381,26.9686518150968
1912,"CESM2-WACCM","historical","r2i1p1f1",99.3106782390274,27.3821293433198
1913,"CESM2-WACCM","historical","r2i1p1f1",98.408017458188,27.2951804213914
1914,"CESM2-WACCM","historical","r2i1p1f1",98.7185823031033,27.2629441968723
1915,"CESM2-WACCM","historical","r2i1p1f1",99.4648436924805,27.388989556764
1916,"CESM2-WACCM","historical","r2i1p1f1",101.283062043108,27.6376888771811
1917,"CESM2-WACCM","historical","r2i1p1f1",99.0141548909543,27.3393817250642
1918,"CESM2-WACCM","historical","r2i1p1f1",98.6098095348968,27.041152562313
1919,"CESM2-WACCM","historical","r2i1p1f1",100.717547034171,27.5087790341618
1920,"CESM2-WACCM","historical","r2i1p1f1",100.136175214101,27.7380779877192
1921,"CESM2-WACCM","historical","r2i1p1f1",100.798523395714,27.4732929374113
1922,"CESM2-WACCM","historical","r2i1p1f1",100.836458760767,27.4096774784422
1923,"CESM2-WACCM","historical","r2i1p1f1",99.9199190839019,27.3140033489481
1924,"CESM2-WACCM","historical","r2i1p1f1",99.7745639806991,27.5621101655991
1925,"CESM2-WACCM","historical","r2i1p1f1",100.677419522697,27.646360971533
1926,"CESM2-WACCM","historical","r2i1p1f1",102.090672725452,27.8551619221179
1927,"CESM2-WACCM","historical","r2i1p1f1",99.6395359697405,27.3959331178736
1928,"CESM2-WACCM","historical","r2i1p1f1",100.653756653419,27.744853636451
1929,"CESM2-WACCM","historical","r2i1p1f1",100.864841630548,27.6500835582078
1930,"CESM2-WACCM","historical","r2i1p1f1",100.32218628809,27.3282270927694
1931,"CESM2-WACCM","historical","r2i1p1f1",100.307286810575,27.4642394575996
1932,"CESM2-WACCM","historical","r2i1p1f1",100.196946331637,27.7524823545645
1933,"CESM2-WACCM","historical","r2i1p1f1",100.417693523083,27.5535173071421
1934,"CESM2-WACCM","historical","r2i1p1f1",99.3200605671512,27.6847778529235
1935,"CESM2-WACCM","historical","r2i1p1f1",100.499832882785,27.6926297157244
1936,"CESM2-WACCM","historical","r2i1p1f1",99.9778356829401,27.4797774319038
1937,"CESM2-WACCM","historical","r2i1p1f1",100.574469867979,27.8968257377111
1938,"CESM2-WACCM","historical","r2i1p1f1",102.792942676661,27.9595304361686
1939,"CESM2-WACCM","historical","r2i1p1f1",102.035446458649,27.5592022807268
1941,"CESM2-WACCM","historical","r2i1p1f1",101.885141284401,27.49037959548
1942,"CESM2-WACCM","historical","r2i1p1f1",100.989848939106,27.5237343104687
1943,"CESM2-WACCM","historical","r2i1p1f1",101.92706731047,27.6838911935234
1944,"CESM2-WACCM","historical","r2i1p1f1",102.111565030777,27.5546129987967
1945,"CESM2-WACCM","historical","r2i1p1f1",101.507757987257,27.4546652391115
1946,"CESM2-WACCM","historical","r2i1p1f1",100.490527885566,27.2809144640529
1947,"CESM2-WACCM","historical","r2i1p1f1",101.027536050442,27.7126138970317
1948,"CESM2-WACCM","historical","r2i1p1f1",100.91600948243,27.6225407655246
1949,"CESM2-WACCM","historical","r2i1p1f1",102.040209697102,27.7411016669746
1950,"CESM2-WACCM","historical","r2i1p1f1",101.838199980169,27.5675843097877
1951,"CESM2-WACCM","historical","r2i1p1f1",101.261368973311,27.6103883303093
1952,"CESM2-WACCM","historical","r2i1p1f1",100.237646635312,27.3811990828479
1953,"CESM2-WACCM","historical","r2i1p1f1",101.163085594347,27.5114510820689
1954,"CESM2-WACCM","historical","r2i1p1f1",98.6108740655347,26.9823824400515
1955,"CESM2-WACCM","historical","r2i1p1f1",99.6600732878428,27.076326436429
1956,"CESM2-WACCM","historical","r2i1p1f1",101.460047164384,27.5738492619688
1957,"CESM2-WACCM","historical","r2i1p1f1",102.202452748007,27.4637344688241
1958,"CESM2-WACCM","historical","r2i1p1f1",102.768932157076,27.7764798822243
1959,"CESM2-WACCM","historical","r2i1p1f1",101.731102706009,27.2443542807684
1960,"CESM2-WACCM","historical","r2i1p1f1",99.4154987087173,27.0689644070216
1961,"CESM2-WACCM","historical","r2i1p1f1",99.795227240521,27.1703415267555
1962,"CESM2-WACCM","historical","r2i1p1f1",102.677010563219,27.2968741525216
1963,"CESM2-WACCM","historical","r2i1p1f1",100.856614024632,26.947076771357
1964,"CESM2-WACCM","historical","r2i1p1f1",100.06376165407,26.9208953177811
1965,"CESM2-WACCM","historical","r2i1p1f1",100.936775922213,27.307522643398
1966,"CESM2-WACCM","historical","r2i1p1f1",101.752573124472,27.463104520625
1967,"CESM2-WACCM","historical","r2i1p1f1",100.878312415761,27.1505802971872
1968,"CESM2-WACCM","historical","r2i1p1f1",102.36348194011,27.2489763828149
1969,"CESM2-WACCM","historical","r2i1p1f1",101.911446530999,27.0556344610328
1970,"CESM2-WACCM","historical","r2i1p1f1",101.617392616556,27.3630025127032
1971,"CESM2-WACCM","historical","r2i1p1f1",103.403387164121,27.9090242344617
1972,"CESM2-WACCM","historical","r2i1p1f1",103.753665235115,27.8623316901277
1973,"CESM2-WACCM","historical","r2i1p1f1",105.111363252499,27.9377817170378
1974,"CESM2-WACCM","historical","r2i1p1f1",105.387051573335,27.8062765621698
1975,"CESM2-WACCM","historical","r2i1p1f1",103.300345186883,27.3904196398161
1976,"CESM2-WACCM","historical","r2i1p1f1",103.987104847711,27.6885250578529
1977,"CESM2-WACCM","historical","r2i1p1f1",106.169982610594,28.3016057076403
1978,"CESM2-WACCM","historical","r2i1p1f1",105.132956114165,27.8475473319806
1979,"CESM2-WACCM","historical","r2i1p1f1",103.907353033149,27.8643960451984
1980,"CESM2-WACCM","historical","r2i1p1f1",106.369161417405,28.0678028809502
1981,"CESM2-WACCM","historical","r2i1p1f1",105.436761126604,27.4958864918522
1982,"CESM2-WACCM","historical","r2i1p1f1",105.252842925173,28.1113225171579
1983,"CESM2-WACCM","historical","r2i1p1f1",106.119606209481,27.9418445221891
1984,"CESM2-WACCM","historical","r2i1p1f1",104.179157780602,27.9877162202299
1985,"CESM2-WACCM","historical","r2i1p1f1",105.324455015625,28.4103991960138
1986,"CESM2-WACCM","historical","r2i1p1f1",107.281013581916,28.5331950480842
1987,"CESM2-WACCM","historical","r2i1p1f1",106.333023250887,28.1849839231527
1988,"CESM2-WACCM","historical","r2i1p1f1",107.649424709384,28.8840830816321
1989,"CESM2-WACCM","historical","r2i1p1f1",108.996815983939,28.9996162842349
1990,"CESM2-WACCM","historical","r2i1p1f1",110.127907936743,28.8892842474461
1991,"CESM2-WACCM","historical","r2i1p1f1",109.326984321924,28.7217794941988
1992,"CESM2-WACCM","historical","r2i1p1f1",109.511298856908,29.1639844978696
1993,"CESM2-WACCM","historical","r2i1p1f1",109.011035062902,28.7709521250719
1994,"CESM2-WACCM","historical","r2i1p1f1",111.414016463894,29.7645049373363
1995,"CESM2-WACCM","historical","r2i1p1f1",112.901214265849,29.7235357946071
1996,"CESM2-WACCM","historical","r2i1p1f1",109.980326468563,29.0607359090638
1997,"CESM2-WACCM","historical","r2i1p1f1",111.776865551844,29.5338442550767
1998,"CESM2-WACCM","historical","r2i1p1f1",111.808127163959,29.6050057492489
1999,"CESM2-WACCM","historical","r2i1p1f1",111.625819185212,29.7977068449337
2000,"CESM2-WACCM","historical","r2i1p1f1",113.331878502321,30.329316418147
2001,"CESM2-WACCM","historical","r2i1p1f1",114.011394464247,29.9781670427489
2002,"CESM2-WACCM","historical","r2i1p1f1",113.824061855572,29.9116615571891
2003,"CESM2-WACCM","historical","r2i1p1f1",112.524470459334,30.2104761744826
2004,"CESM2-WACCM","historical","r2i1p1f1",114.885960516411,30.7699423921067
2005,"CESM2-WACCM","historical","r2i1p1f1",116.290611653903,30.528106540256
2006,"CESM2-WACCM","historical","r2i1p1f1",114.881774499406,30.4123903290902
2007,"CESM2-WACCM","historical","r2i1p1f1",116.423305981686,31.0381777275337
2008,"CESM2-WACCM","historical","r2i1p1f1",118.332968769283,30.9911921567872
2009,"CESM2-WACCM","historical","r2i1p1f1",117.401811308099,30.6556736059426
2010,"CESM2-WACCM","historical","r2i1p1f1",114.262016938826,30.1539300971651
2011,"CESM2-WACCM","historical","r2i1p1f1",112.997594065463,30.4770658701319
2012,"CESM2-WACCM","historical","r2i1p1f1",115.245264512736,31.1155066860361
1849,"CESM2-WACCM","historical","r3i1p1f1",96.1049118641723,27.1264257358598
1850,"CESM2-WACCM","historical","r3i1p1f1",95.9729727372368,27.1470836576189
1851,"CESM2-WACCM","historical","r3i1p1f1",94.8497098368991,27.1176606079047
1852,"CESM2-WACCM","historical","r3i1p1f1",97.2287895982336,27.4314450846127
1853,"CESM2-WACCM","historical","r3i1p1f1",95.8815521830019,26.9355470153303
1854,"CESM2-WACCM","historical","r3i1p1f1",96.9047777283403,27.1510689913
1855,"CESM2-WACCM","historical","r3i1p1f1",98.1791216826519,27.6935540843511
1856,"CESM2-WACCM","historical","r3i1p1f1",98.2295800586028,27.6836116230324
1857,"CESM2-WACCM","historical","r3i1p1f1",96.4453861144096,27.0126736415967
1858,"CESM2-WACCM","historical","r3i1p1f1",97.1074323921576,27.3332980387793
1859,"CESM2-WACCM","historical","r3i1p1f1",98.1433148237399,27.5161861833065
1860,"CESM2-WACCM","historical","r3i1p1f1",97.4470089171011,27.3316599959536
1861,"CESM2-WACCM","historical","r3i1p1f1",97.6655872746308,27.265786934992
1862,"CESM2-WACCM","historical","r3i1p1f1",97.921663602875,27.3367871660291
1863,"CESM2-WACCM","historical","r3i1p1f1",98.8231077866543,27.8318213388185
1864,"CESM2-WACCM","historical","r3i1p1f1",98.4534359266407,27.6028399787085
1865,"CESM2-WACCM","historical","r3i1p1f1",97.4641975051521,27.447374694952
1866,"CESM2-WACCM","historical","r3i1p1f1",98.2071017791077,27.645509537439
1867,"CESM2-WACCM","historical","r3i1p1f1",98.9626555590845,27.4581536746814
1868,"CESM2-WACCM","historical","r3i1p1f1",97.4749933863672,27.2716127237058
1869,"CESM2-WACCM","historical","r3i1p1f1",96.077223173449,27.0306611815058
1870,"CESM2-WACCM","historical","r3i1p1f1",96.0133287514935,27.1577016282641
1871,"CESM2-WACCM","historical","r3i1p1f1",95.9979099832279,27.222427770239
1872,"CESM2-WACCM","historical","r3i1p1f1",97.6329305007092,27.6481083031011
1873,"CESM2-WACCM","historical","r3i1p1f1",97.5321937606759,27.363130470977
1874,"CESM2-WACCM","historical","r3i1p1f1",96.0407979974152,27.1724292387696
1875,"CESM2-WACCM","historical","r3i1p1f1",97.5047405128995,27.4466059010828
1876,"CESM2-WACCM","historical","r3i1p1f1",97.4832515971234,27.2557852956588
1877,"CESM2-WACCM","historical","r3i1p1f1",95.0006054153558,27.0990788478091
1878,"CESM2-WACCM","historical","r3i1p1f1",97.2477704024803,27.6502185629212
1879,"CESM2-WACCM","historical","r3i1p1f1",96.6649831672475,26.9562912298226
1880,"CESM2-WACCM","historical","r3i1p1f1",97.4669946039656,27.3536960091363
1881,"CESM2-WACCM","historical","r3i1p1f1",96.4883940680747,27.3699372975734
1882,"CESM2-WACCM","historical","r3i1p1f1",98.2336718554244,27.2643804380661
1883,"CESM2-WACCM","historical","r3i1p1f1",96.2232034554871,26.7473310058359
1884,"CESM2-WACCM","historical","r3i1p1f1",96.0306428326086,26.6503800897164
1885,"CESM2-WACCM","historical","r3i1p1f1",95.9352527978695,26.8196591145577
1886,"CESM2-WACCM","historical","r3i1p1f1",95.5978335487205,27.0629378129546
1887,"CESM2-WACCM","historical","r3i1p1f1",96.332434631363,26.997381663648
1888,"CESM2-WACCM","historical","r3i1p1f1",96.3340189762297,26.9737538936883
1889,"CESM2-WACCM","historical","r3i1p1f1",94.8983579307839,26.7420074090804
1890,"CESM2-WACCM","historical","r3i1p1f1",96.069227148654,27.0789376213223
1891,"CESM2-WACCM","historical","r3i1p1f1",95.7145691380177,26.7025100242676
1892,"CESM2-WACCM","historical","r3i1p1f1",96.5851718509355,26.940974882711
1893,"CESM2-WACCM","historical","r3i1p1f1",98.4227186562093,27.6663995176241
1894,"CESM2-WACCM","historical","r3i1p1f1",100.098548819962,27.66581272455
1895,"CESM2-WACCM","historical","r3i1p1f1",99.6335699102488,27.4198882118267
1896,"CESM2-WACCM","historical","r3i1p1f1",97.3840442865967,27.367486937527
1897,"CESM2-WACCM","historical","r3i1p1f1",98.8752870501281,27.5297457867842
1898,"CESM2-WACCM","historical","r3i1p1f1",97.7578827404681,27.2690430697987
1899,"CESM2-WACCM","historical","r3i1p1f1",96.8853472487216,27.0455569673449
1900,"CESM2-WACCM","historical","r3i1p1f1",100.280986760144,27.6781799337692
1901,"CESM2-WACCM","historical","r3i1p1f1",99.5213705675844,27.4696190456804
1902,"CESM2-WACCM","historical","r3i1p1f1",100.24128883523,27.2650204843928
1903,"CESM2-WACCM","historical","r3i1p1f1",98.2239438042931,27.2263141723906
1904,"CESM2-WACCM","historical","r3i1p1f1",97.1227503680277,27.0789772831483
1905,"CESM2-WACCM","historical","r3i1p1f1",101.338652359788,27.5970625087872
1906,"CESM2-WACCM","historical","r3i1p1f1",99.636896468725,27.3222763069393
1907,"CESM2-WACCM","historical","r3i1p1f1",98.1605836637089,26.9882753277904
1908,"CESM2-WACCM","historical","r3i1p1f1",98.5371363243326,27.2391321951959
1909,"CESM2-WACCM","historical","r3i1p1f1",98.7647140324388,27.1661319133508
1910,"CESM2-WACCM","historical","r3i1p1f1",99.1135118877409,26.9688429600126
