"value","units","time","era","variable","model","experiment","ensemble","grid","year","month"
0.455335552451825,NA,18720115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","01"
0.303053800867403,NA,18720214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","02"
0.390212324775162,NA,18720315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","03"
0.409047176784046,NA,18720415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","04"
0.317657968129462,NA,18720515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","05"
0.221390512397217,NA,18720615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","06"
0.221450379355404,NA,18720715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","07"
0.230997448734809,NA,18720815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","08"
0.261997108959456,NA,18720915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","09"
0.357781201468842,NA,18721015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","10"
0.572610783555486,NA,18721115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","11"
0.613499159471218,NA,18721215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1872","12"
0.407061773430419,NA,18730115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","01"
0.263879691403896,NA,18730214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","02"
0.374934848529823,NA,18730315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","03"
0.444856394320581,NA,18730415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","04"
0.3500952144484,NA,18730515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","05"
0.224655650530239,NA,18730615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","06"
0.219133502567264,NA,18730715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","07"
0.222551547092199,NA,18730815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","08"
0.256627344399481,NA,18730915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","09"
0.347433720287349,NA,18731015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","10"
0.604639444038477,NA,18731115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","11"
0.650777440189411,NA,18731215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1873","12"
0.456320320121659,NA,18740115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","01"
0.307190042657652,NA,18740214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","02"
0.320781214900861,NA,18740315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","03"
0.464910470779287,NA,18740415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","04"
0.360712327576246,NA,18740515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","05"
0.228694566272717,NA,18740615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","06"
0.21617284392894,NA,18740715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","07"
0.237974630155175,NA,18740815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","08"
0.261398294816316,NA,18740915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","09"
0.358357244341531,NA,18741015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","10"
0.61255123521667,NA,18741115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","11"
0.620997928970199,NA,18741215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1874","12"
0.445917551573686,NA,18750115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","01"
0.307535674867633,NA,18750214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","02"
0.365486636229036,NA,18750315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","03"
0.399725792259213,NA,18750415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","04"
0.341998379717775,NA,18750515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","05"
0.22498070944617,NA,18750615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","06"
0.216530203321326,NA,18750715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","07"
0.22672989096239,NA,18750815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","08"
0.255034421150652,NA,18750915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","09"
0.350224042362694,NA,18751015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","10"
0.631244273475947,NA,18751115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","11"
0.587445528691294,NA,18751215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1875","12"
0.487453583513773,NA,18760115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","01"
0.294395710653199,NA,18760214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","02"
0.357332945506613,NA,18760315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","03"
0.403272984511357,NA,18760415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","04"
0.364133478168029,NA,18760515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","05"
0.224007618535093,NA,18760615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","06"
0.220385503508997,NA,18760715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","07"
0.232989657175527,NA,18760815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","08"
0.265890084798479,NA,18760915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","09"
0.375569826724342,NA,18761015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","10"
0.642997217254702,NA,18761115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","11"
0.628626696358391,NA,18761215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1876","12"
0.506320124129582,NA,18770115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","01"
0.279261744841651,NA,18770214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","02"
0.36136914783718,NA,18770315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","03"
0.482312025924203,NA,18770415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","04"
0.358873340709953,NA,18770515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","05"
0.244241764385736,NA,18770615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","06"
0.222268845233261,NA,18770715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","07"
0.240962308420507,NA,18770815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","08"
0.255922893547661,NA,18770915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","09"
0.348545318996895,NA,18771015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","10"
0.576012678478772,NA,18771115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","11"
0.639350185556047,NA,18771215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1877","12"
0.533806869441119,NA,18780115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","01"
0.328604858337655,NA,18780214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","02"
0.413066456209444,NA,18780315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","03"
0.473904327646917,NA,18780415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","04"
0.36050076796524,NA,18780515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","05"
0.232030668457247,NA,18780615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","06"
0.236612745401524,NA,18780715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","07"
0.23941372987301,NA,18780815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","08"
0.273621404514528,NA,18780915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","09"
0.363337988179841,NA,18781015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","10"
0.571719314121892,NA,18781115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","11"
0.606673173666919,NA,18781215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1878","12"
0.409392883085633,NA,18790115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","01"
0.253129690583215,NA,18790214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","02"
0.357090787821666,NA,18790315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","03"
0.43045733541279,NA,18790415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","04"
0.315066297471061,NA,18790515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","05"
0.210058233825143,NA,18790615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","06"
0.215652324035622,NA,18790715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","07"
0.220804726931963,NA,18790815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","08"
0.260228092896245,NA,18790915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","09"
0.354015741640829,NA,18791015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","10"
0.581105610946821,NA,18791115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","11"
0.65465408235059,NA,18791215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1879","12"
0.484982328705553,NA,18800115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","01"
0.337823493145913,NA,18800214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","02"
0.370511932659583,NA,18800315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","03"
0.412682052481285,NA,18800415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","04"
0.379221154397911,NA,18800515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","05"
0.230463861779162,NA,18800615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","06"
0.228234994856886,NA,18800715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","07"
0.237194249907128,NA,18800815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","08"
0.263270096753365,NA,18800915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","09"
0.356450040479227,NA,18801015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","10"
0.632543332217684,NA,18801115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","11"
0.678836823263848,NA,18801215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1880","12"
0.431310175882352,NA,18810115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","01"
0.308061344934104,NA,18810214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","02"
0.361911988062229,NA,18810315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","03"
0.44555549833663,NA,18810415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","04"
0.347069811655701,NA,18810515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","05"
0.228085376721735,NA,18810615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","06"
0.21992696119936,NA,18810715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","07"
0.225793868879819,NA,18810815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","08"
0.25980757811809,NA,18810915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","09"
0.36887104136247,NA,18811015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","10"
0.655790926060042,NA,18811115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","11"
0.730978358312067,NA,18811215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1881","12"
0.479486499690985,NA,18820115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","01"
0.329747129428187,NA,18820214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","02"
0.340113202114423,NA,18820315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","03"
0.419315293191614,NA,18820415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","04"
0.372971095362363,NA,18820515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","05"
0.227320053979599,NA,18820615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","06"
0.21930145354571,NA,18820715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","07"
0.22887779378526,NA,18820815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","08"
0.272477417110415,NA,18820915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","09"
0.381203879942514,NA,18821015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","10"
0.679919714923838,NA,18821115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","11"
0.799239760225627,NA,18821215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1882","12"
0.477679363431556,NA,18830115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","01"
0.283585341464247,NA,18830214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","02"
0.358731739589546,NA,18830315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","03"
0.496142402071789,NA,18830415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","04"
0.388817239090402,NA,18830515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","05"
0.224931829876583,NA,18830615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","06"
0.219047144531631,NA,18830715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","07"
0.241784871347951,NA,18830815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","08"
0.263998500762016,NA,18830915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","09"
0.360527994355769,NA,18831015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","10"
0.587907315709403,NA,18831115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","11"
0.714990827982921,NA,18831215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1883","12"
0.449608083649651,NA,18840115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","01"
0.289353007071786,NA,18840214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","02"
0.323018992602379,NA,18840315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","03"
0.434865169311002,NA,18840415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","04"
0.306740656399089,NA,18840515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","05"
0.218307552121011,NA,18840615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","06"
0.208116451744827,NA,18840715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","07"
0.222009942752262,NA,18840815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","08"
0.253101274945577,NA,18840915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","09"
0.346351514869595,NA,18841015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","10"
0.559633268334307,NA,18841115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","11"
0.611891736539191,NA,18841215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1884","12"
0.490727939064085,NA,18850115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","01"
0.357397305337824,NA,18850214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","02"
0.370163690857987,NA,18850315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","03"
0.492269859342555,NA,18850415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","04"
0.384492305681431,NA,18850515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","05"
0.227456466711345,NA,18850615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","06"
0.209369744314808,NA,18850715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","07"
0.227303666063839,NA,18850815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","08"
0.25660716288556,NA,18850915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","09"
0.340684355419509,NA,18851015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","10"
0.565004619028093,NA,18851115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","11"
0.668327261452523,NA,18851215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1885","12"
0.427371188977212,NA,18860115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","01"
0.299329129561284,NA,18860214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","02"
0.33437743618186,NA,18860315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","03"
0.532421914731712,NA,18860415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","04"
0.373301528901979,NA,18860515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","05"
0.219027346945406,NA,18860615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","06"
0.212185671849177,NA,18860715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","07"
0.227884958747286,NA,18860815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","08"
0.259749092173178,NA,18860915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","09"
0.359685819272845,NA,18861015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","10"
0.59170105658404,NA,18861115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","11"
0.632545321175983,NA,18861215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1886","12"
0.440347210270165,NA,18870115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","01"
0.313629750178577,NA,18870214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","02"
0.330349120392726,NA,18870315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","03"
0.458629011394448,NA,18870415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","04"
0.376364803357196,NA,18870515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","05"
0.219942463563194,NA,18870615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","06"
0.216625627080833,NA,18870715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","07"
0.235984442875828,NA,18870815.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","08"
0.26523482197788,NA,18870915,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","09"
0.360448073942602,NA,18871015.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","10"
0.607528451961731,NA,18871115,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","11"
0.677504290331279,NA,18871215.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1887","12"
0.4394999304226,NA,18880115.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","01"
0.285073564998707,NA,18880214,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","02"
0.329126652968822,NA,18880315.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","03"
0.429442638343362,NA,18880415,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","04"
0.390190811912699,NA,18880515.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","05"
0.217660570100674,NA,18880615,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","06"
0.215418185255731,NA,18880715.5,"cmip6","ratio","CESM2","historical","r10i1p1f1","gn","1888","07"
